CODIGO_CLIENTE,UF,IDADE,ESCOLARIDADE,ESTADO_CIVIL,QT_FILHOS,CASA_PROPRIA,QT_IMOVEIS,VL_IMOVEIS,OUTRA_RENDA,OUTRA_RENDA_VALOR,TEMPO_ULTIMO_EMPREGO_MESES,TRABALHANDO_ATUALMENTE,ULTIMO_SALARIO,QT_CARROS,VALOR_TABELA_CARROS,SCORE,DATA_UPLOAD,ARQUIVO_FONTE,RENDA_TOTAL,DATA_TRATAMENTO,FAIXA_ETARIA,TEM_FILHOS,CATEGORIA_RENDA
3870,SC,55,SEGUNDO GRAU COMPLETO,CASADO,0,1,1,220000.0,false,0.0,18,1,2200.0,2,30000.0,23,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,2200.0,2025-11-10T23:26:29.684Z,46 a 55,0,Baixa
4004,RJ,48,SUPERIOR COMPLETO,DIVORCIADO,2,0,1,370000.0,false,0.0,30,1,11500.0,1,35000.0,34,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,11500.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Alta
4330,RJ,65,SUPERIOR COMPLETO,VIUVO,1,1,1,185000.0,true,3000.0,19,1,6800.0,0,0.0,45,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Média
4469,SC,55,SEGUNDO GRAU COMPLETO,CASADO,0,1,1,220000.0,false,0.0,18,1,2200.0,2,30000.0,23,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,2200.0,2025-11-10T23:26:29.684Z,46 a 55,0,Baixa
4749,SC,35,SUPERIOR COMPLETO,SOLTEIRO,1,1,2,450000.0,true,2400.0,25,1,22000.0,1,150000.0,50,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,24400.0,2025-11-10T23:26:29.684Z,31 a 45,1,Alta
5257,MG,23,SUPERIOR COMPLETO,SOLTEIRO,1,0,0,0.0,false,0.0,9,0,4800.0,1,50000.0,18,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4800.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Baixa
5512,SP,27,SEGUNDO GRAU COMPLETO,CASADO,3,1,0,0.0,false,0.0,22,0,3900.0,0,0.0,28,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3900.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Baixa
5668,PR,30,SEGUNDO GRAU COMPLETO,CASADO,0,0,0,0.0,false,0.0,48,1,4500.0,2,28000.0,56,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4500.0,2025-11-10T23:26:29.684Z,21 a 30,0,Média-Baixa
5742,RJ,25,SUPERIOR COMPLETO,CASADO,2,0,3,700000.0,false,0.0,75,0,17500.0,1,50000.0,83,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17500.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Alta
5873,MG,23,SUPERIOR COMPLETO,SOLTEIRO,1,0,0,0.0,false,0.0,9,0,4800.0,1,50000.0,18,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4800.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Baixa
5924,MG,23,SUPERIOR COMPLETO,SOLTEIRO,1,0,0,0.0,false,0.0,9,0,4800.0,1,50000.0,18,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4800.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Baixa
6038,PR,55,SUPERIOR COMPLETO,CASADO,2,0,0,0.0,false,0.0,120,0,9800.0,0,0.0,61,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média
6173,MG,30,SUPERIOR CURSANDO,SOLTEIRO,0,0,0,0.0,false,0.0,8,1,1800.0,0,0.0,12,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,1800.0,2025-11-10T23:26:29.684Z,21 a 30,0,Baixa
7011,RJ,45,SUPERIOR CURSANDO,CASADO,0,0,0,0.0,false,0.0,120,0,9800.0,0,0.0,61,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média
7379,SC,55,SEGUNDO GRAU COMPLETO,CASADO,0,1,1,220000.0,false,0.0,18,1,2200.0,2,30000.0,23,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,2200.0,2025-11-10T23:26:29.684Z,46 a 55,0,Baixa
7569,SC,25,SEGUNDO GRAU COMPLETO,CASADO,0,1,1,220000.0,false,0.0,18,1,2200.0,2,30000.0,23,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,2200.0,2025-11-10T23:26:29.684Z,21 a 30,0,Baixa
7863,MG,45,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,0,0,0.0,false,0.0,9,0,4800.0,1,50000.0,18,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4800.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média-Baixa
7892,MG,28,SEGUNDO GRAU COMPLETO,CASADO,0,1,1,450000.0,true,3200.0,93,0,5300.0,0,0.0,94,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,8500.0,2025-11-10T23:26:29.684Z,21 a 30,0,Média
8403,RJ,65,SUPERIOR COMPLETO,VIUVO,1,0,0,0.0,false,0.0,14,1,3100.0,2,40000.0,39,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3100.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Média-Baixa
8617,PR,48,SUPERIOR COMPLETO,SOLTEIRO,1,0,0,0.0,false,0.0,9,0,4800.0,1,50000.0,18,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4800.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Baixa
8919,MG,23,SUPERIOR COMPLETO,SOLTEIRO,1,0,1,370000.0,false,0.0,30,1,11500.0,1,35000.0,34,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,11500.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Alta
9125,SC,55,SEGUNDO GRAU COMPLETO,CASADO,0,1,1,220000.0,false,0.0,18,1,2200.0,2,30000.0,23,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,2200.0,2025-11-10T23:26:29.684Z,46 a 55,0,Baixa
9147,SC,45,SUPERIOR COMPLETO,SOLTEIRO,1,0,0,0.0,false,0.0,9,0,4800.0,1,50000.0,18,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4800.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média-Baixa
9196,SP,35,SUPERIOR COMPLETO,DIVORCIADO,2,0,1,370000.0,false,0.0,30,1,11500.0,1,35000.0,34,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,11500.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média-Alta
10173,SP,42,SEGUNDO GRAU COMPLETO,CASADO,0,0,0,0.0,false,0.0,48,1,4500.0,2,28000.0,56,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4500.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média-Baixa
10350,SC,57,SEGUNDO GRAU COMPLETO,DIVORCIADO,1,1,0,0.0,false,0.0,80,0,6100.0,2,48000.0,72,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,6100.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Média
51,RJ,65,SUPERIOR COMPLETO,VIUVO,1,0,3,900000.0,false,0.0,150,0,18300.0,1,80000.0,98,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,18300.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Média-Alta
77,PR,42,SEGUNDO GRAU COMPLETO,CASADO,0,0,0,0.0,false,0.0,48,1,4500.0,2,28000.0,56,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4500.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média-Baixa
209,RJ,28,SUPERIOR COMPLETO,DIVORCIADO,2,0,0,0.0,false,0.0,8,1,1800.0,0,0.0,12,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,1800.0,2025-11-10T23:26:29.684Z,21 a 30,1,Baixa
314,MG,45,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,1,0,0.0,false,0.0,80,0,6100.0,2,48000.0,72,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,6100.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média
360,MG,53,SUPERIOR COMPLETO,SOLTEIRO,1,1,2,450000.0,true,2400.0,25,1,22000.0,1,150000.0,50,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,24400.0,2025-11-10T23:26:29.684Z,46 a 55,1,Alta
397,RJ,62,SUPERIOR COMPLETO,DIVORCIADO,2,0,1,370000.0,false,0.0,30,1,11500.0,1,35000.0,34,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,11500.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Média-Alta
769,RJ,65,SUPERIOR COMPLETO,VIUVO,1,1,1,220000.0,false,0.0,18,1,2200.0,2,30000.0,23,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,2200.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Baixa
903,PR,65,SEGUNDO GRAU COMPLETO,CASADO,3,1,2,600000.0,false,0.0,15,1,15000.0,1,70000.0,67,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,15000.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Média-Alta
1042,RJ,23,SUPERIOR CURSANDO,CASADO,3,1,1,450000.0,true,3200.0,93,0,5300.0,0,0.0,94,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,8500.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média
1128,PR,48,SUPERIOR CURSANDO,CASADO,0,0,0,0.0,false,0.0,120,0,9800.0,0,0.0,61,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,46 a 55,0,Média
1174,RJ,45,SUPERIOR CURSANDO,CASADO,0,0,0,0.0,false,0.0,120,0,9800.0,0,0.0,61,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média
1362,SP,48,SUPERIOR COMPLETO,DIVORCIADO,2,0,3,700000.0,false,0.0,75,0,17500.0,1,50000.0,83,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17500.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Alta
1515,RJ,27,SUPERIOR COMPLETO,DIVORCIADO,2,0,3,900000.0,false,0.0,150,0,18300.0,1,80000.0,98,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,18300.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Alta
1617,RJ,51,SEGUNDO GRAU COMPLETO,CASADO,0,0,0,0.0,false,0.0,48,1,4500.0,2,28000.0,56,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4500.0,2025-11-10T23:26:29.684Z,46 a 55,0,Média-Baixa
1721,SP,28,SUPERIOR CURSANDO,CASADO,1,1,0,0.0,false,0.0,22,0,3900.0,0,0.0,28,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3900.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Baixa
2468,PR,27,SUPERIOR CURSANDO,CASADO,1,1,0,0.0,false,0.0,22,0,3900.0,0,0.0,28,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3900.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Baixa
3451,RJ,30,SUPERIOR COMPLETO,DIVORCIADO,2,0,1,370000.0,false,0.0,30,1,11500.0,1,35000.0,34,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,11500.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Alta
3474,RJ,51,SUPERIOR COMPLETO,DIVORCIADO,2,0,1,370000.0,false,0.0,30,1,11500.0,1,35000.0,34,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,11500.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Alta
3708,MG,51,SEGUNDO GRAU COMPLETO,DIVORCIADO,1,1,2,450000.0,true,2400.0,25,1,22000.0,1,150000.0,50,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,24400.0,2025-11-10T23:26:29.684Z,46 a 55,1,Alta
3857,MG,19,SUPERIOR CURSANDO,CASADO,2,0,1,280000.0,false,0.0,12,1,9000.0,0,0.0,78,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9000.0,2025-11-10T23:26:29.684Z,Até 20,1,Média
4203,RJ,45,SUPERIOR CURSANDO,CASADO,0,0,0,0.0,false,0.0,120,0,9800.0,0,0.0,61,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média
4699,PR,42,SEGUNDO GRAU COMPLETO,CASADO,0,0,0,0.0,false,0.0,48,1,4500.0,2,28000.0,56,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4500.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média-Baixa
4921,PR,51,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,0,0,0.0,false,0.0,9,0,4800.0,1,50000.0,18,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4800.0,2025-11-10T23:26:29.684Z,46 a 55,0,Média-Baixa
4982,MG,28,SEGUNDO GRAU COMPLETO,CASADO,0,1,1,450000.0,true,3200.0,93,0,5300.0,0,0.0,94,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,8500.0,2025-11-10T23:26:29.684Z,21 a 30,0,Média
5399,SC,35,SUPERIOR COMPLETO,SOLTEIRO,1,0,0,0.0,false,0.0,8,1,1800.0,0,0.0,12,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,1800.0,2025-11-10T23:26:29.684Z,31 a 45,1,Baixa
5708,RJ,51,SEGUNDO GRAU COMPLETO,CASADO,0,1,1,220000.0,false,0.0,18,1,2200.0,2,30000.0,23,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,2200.0,2025-11-10T23:26:29.684Z,46 a 55,0,Baixa
5844,MG,32,SUPERIOR CURSANDO,SOLTEIRO,1,1,1,185000.0,true,3000.0,19,1,6800.0,0,0.0,45,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média
6341,RJ,25,SUPERIOR COMPLETO,SOLTEIRO,1,1,2,450000.0,true,2400.0,25,1,22000.0,1,150000.0,50,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,24400.0,2025-11-10T23:26:29.684Z,21 a 30,1,Alta
6645,RJ,28,SUPERIOR COMPLETO,DIVORCIADO,2,1,2,600000.0,false,0.0,15,1,15000.0,1,70000.0,67,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,15000.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Alta
6825,PR,62,SUPERIOR COMPLETO,SOLTEIRO,1,0,0,0.0,false,0.0,9,0,4800.0,1,50000.0,18,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4800.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Média-Baixa
6883,PR,30,SUPERIOR COMPLETO,CASADO,2,0,3,700000.0,false,0.0,75,0,17500.0,1,50000.0,83,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17500.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Alta
6970,RJ,51,SEGUNDO GRAU COMPLETO,CASADO,0,0,0,0.0,false,0.0,48,1,4500.0,2,28000.0,56,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4500.0,2025-11-10T23:26:29.684Z,46 a 55,0,Média-Baixa
7191,SC,25,SEGUNDO GRAU COMPLETO,CASADO,0,0,0,0.0,false,0.0,14,1,3100.0,2,40000.0,39,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3100.0,2025-11-10T23:26:29.684Z,21 a 30,0,Média-Baixa
7343,SP,51,SUPERIOR CURSANDO,SOLTEIRO,1,1,1,185000.0,true,3000.0,19,1,6800.0,0,0.0,45,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média
7388,MG,30,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,0,0,0.0,false,0.0,14,1,3100.0,2,40000.0,39,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3100.0,2025-11-10T23:26:29.684Z,21 a 30,0,Média-Baixa
7589,SP,30,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,0,0,0.0,false,0.0,14,1,3100.0,2,40000.0,39,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3100.0,2025-11-10T23:26:29.684Z,21 a 30,0,Média-Baixa
8041,RJ,65,SUPERIOR COMPLETO,SOLTEIRO,1,1,2,450000.0,true,2400.0,25,1,22000.0,1,150000.0,50,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,24400.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Alta
8424,SC,30,SUPERIOR COMPLETO,VIUVO,1,0,0,0.0,false,0.0,14,1,3100.0,2,40000.0,39,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3100.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Baixa
8661,PR,51,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,0,0,0.0,false,0.0,14,1,3100.0,2,40000.0,39,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3100.0,2025-11-10T23:26:29.684Z,46 a 55,0,Média-Baixa
8772,SC,35,SUPERIOR COMPLETO,SOLTEIRO,1,1,2,450000.0,true,2400.0,25,1,22000.0,1,150000.0,50,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,24400.0,2025-11-10T23:26:29.684Z,31 a 45,1,Alta
8812,PR,55,SUPERIOR COMPLETO,CASADO,2,0,3,700000.0,false,0.0,75,0,17500.0,1,50000.0,83,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17500.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Alta
8817,MG,23,SUPERIOR COMPLETO,SOLTEIRO,1,0,0,0.0,false,0.0,9,0,4800.0,1,50000.0,18,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4800.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Baixa
9047,RJ,53,SEGUNDO GRAU COMPLETO,CASADO,0,1,1,340000.0,true,4000.0,90,1,13000.0,2,180000.0,89,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17000.0,2025-11-10T23:26:29.684Z,46 a 55,0,Média-Alta
9205,RJ,65,SUPERIOR COMPLETO,SOLTEIRO,1,1,2,450000.0,true,2400.0,25,1,22000.0,1,150000.0,50,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,24400.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Alta
9512,SC,53,SUPERIOR CURSANDO,CASADO,2,1,1,450000.0,true,3200.0,93,0,5300.0,0,0.0,94,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,8500.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média
9954,PR,42,SEGUNDO GRAU COMPLETO,CASADO,0,0,0,0.0,false,0.0,48,1,4500.0,2,28000.0,56,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4500.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média-Baixa
9982,SC,25,SEGUNDO GRAU COMPLETO,CASADO,0,1,1,220000.0,false,0.0,18,1,2200.0,2,30000.0,23,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,2200.0,2025-11-10T23:26:29.684Z,21 a 30,0,Baixa
10001,RJ,28,SUPERIOR COMPLETO,DIVORCIADO,2,0,1,370000.0,false,0.0,30,1,11500.0,1,35000.0,34,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,11500.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Alta
10021,SC,35,SUPERIOR COMPLETO,SOLTEIRO,1,1,2,450000.0,true,2400.0,25,1,22000.0,1,150000.0,50,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,24400.0,2025-11-10T23:26:29.684Z,31 a 45,1,Alta
10172,RJ,35,SUPERIOR COMPLETO,SOLTEIRO,1,1,2,450000.0,true,2400.0,25,1,22000.0,1,150000.0,50,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,24400.0,2025-11-10T23:26:29.684Z,31 a 45,1,Alta
48,PR,55,SUPERIOR COMPLETO,CASADO,2,0,3,700000.0,false,0.0,75,0,17500.0,1,50000.0,83,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17500.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Alta
89,PR,27,SUPERIOR CURSANDO,CASADO,1,1,0,0.0,false,0.0,22,0,3900.0,0,0.0,28,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3900.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Baixa
94,PR,42,SEGUNDO GRAU COMPLETO,CASADO,0,0,0,0.0,false,0.0,48,1,4500.0,2,28000.0,56,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4500.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média-Baixa
421,MG,55,SEGUNDO GRAU COMPLETO,DIVORCIADO,0,0,0,0.0,false,0.0,14,1,3100.0,2,40000.0,39,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,3100.0,2025-11-10T23:26:29.684Z,46 a 55,0,Média-Baixa
841,SC,30,SUPERIOR COMPLETO,VIUVO,1,0,1,280000.0,false,0.0,12,1,9000.0,0,0.0,78,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9000.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média
1036,SP,53,SUPERIOR CURSANDO,CASADO,0,0,0,0.0,false,0.0,120,0,9800.0,0,0.0,61,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,46 a 55,0,Média
1089,SC,30,SUPERIOR COMPLETO,VIUVO,1,0,3,900000.0,false,0.0,150,0,18300.0,1,80000.0,98,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,18300.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Alta
1121,RJ,27,SEGUNDO GRAU COMPLETO,CASADO,0,1,1,220000.0,false,0.0,18,1,2200.0,2,30000.0,23,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,2200.0,2025-11-10T23:26:29.684Z,21 a 30,0,Baixa
1501,SC,32,SUPERIOR COMPLETO,CASADO,2,1,1,220000.0,false,0.0,18,1,2200.0,2,30000.0,23,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,2200.0,2025-11-10T23:26:29.684Z,31 a 45,1,Baixa
1702,PR,25,SUPERIOR COMPLETO,SOLTEIRO,1,0,0,0.0,false,0.0,9,0,4800.0,1,50000.0,18,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,4800.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Baixa
2177,RJ,32,SUPERIOR CURSANDO,CASADO,0,0,0,0.0,false,0.0,120,0,9800.0,0,0.0,61,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média
2293,RJ,51,SUPERIOR COMPLETO,DIVORCIADO,2,1,2,600000.0,false,0.0,15,1,15000.0,1,70000.0,67,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,15000.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Alta
2294,SP,53,SEGUNDO GRAU COMPLETO,DIVORCIADO,1,1,0,0.0,false,0.0,80,0,6100.0,2,48000.0,72,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,6100.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média
2649,PR,65,SEGUNDO GRAU COMPLETO,CASADO,3,1,2,600000.0,false,0.0,15,1,15000.0,1,70000.0,67,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,15000.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Média-Alta
3315,SC,32,SUPERIOR CURSANDO,SOLTEIRO,1,1,1,185000.0,true,3000.0,19,1,6800.0,0,0.0,45,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9800.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média
3339,SC,28,SUPERIOR COMPLETO,SOLTEIRO,1,1,2,450000.0,true,2400.0,25,1,22000.0,1,150000.0,50,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,24400.0,2025-11-10T23:26:29.684Z,21 a 30,1,Alta
3529,SC,25,SEGUNDO GRAU COMPLETO,CASADO,0,1,1,220000.0,false,0.0,18,1,2200.0,2,30000.0,23,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,2200.0,2025-11-10T23:26:29.684Z,21 a 30,0,Baixa
3543,RJ,65,SUPERIOR COMPLETO,VIUVO,1,0,3,900000.0,false,0.0,150,0,18300.0,1,80000.0,98,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,18300.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Média-Alta
3921,SC,28,SUPERIOR COMPLETO,SOLTEIRO,1,1,2,450000.0,true,2400.0,25,1,22000.0,1,150000.0,50,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,24400.0,2025-11-10T23:26:29.684Z,21 a 30,1,Alta
3993,MG,65,SUPERIOR COMPLETO,DIVORCIADO,2,1,2,600000.0,false,0.0,15,1,15000.0,1,70000.0,67,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,15000.0,2025-11-10T23:26:29.684Z,Maior que 55,1,Média-Alta
4065,RJ,48,SUPERIOR COMPLETO,CASADO,2,0,3,700000.0,false,0.0,75,0,17500.0,1,50000.0,83,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,17500.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Alta
4145,SC,25,SEGUNDO GRAU COMPLETO,CASADO,0,1,1,220000.0,false,0.0,18,1,2200.0,2,30000.0,23,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,2200.0,2025-11-10T23:26:29.684Z,21 a 30,0,Baixa
4271,RJ,45,SUPERIOR CURSANDO,CASADO,0,0,1,280000.0,false,0.0,12,1,9000.0,0,0.0,78,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,9000.0,2025-11-10T23:26:29.684Z,31 a 45,0,Média
4323,SP,48,SUPERIOR COMPLETO,DIVORCIADO,2,0,3,900000.0,false,0.0,150,0,18300.0,1,80000.0,98,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,18300.0,2025-11-10T23:26:29.684Z,46 a 55,1,Média-Alta
4413,RJ,42,SUPERIOR CURSANDO,CASADO,3,0,1,370000.0,false,0.0,30,1,11500.0,1,35000.0,34,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,11500.0,2025-11-10T23:26:29.684Z,31 a 45,1,Média-Alta
4695,RJ,28,SUPERIOR COMPLETO,DIVORCIADO,2,0,1,370000.0,false,0.0,30,1,11500.0,1,35000.0,34,2025-11-10T23:26:17.452Z,DADOS_CREDITO.XLSX,11500.0,2025-11-10T23:26:29.684Z,21 a 30,1,Média-Alta
