CODIGO_CLIENTE,IDADE,FAIXA_ETARIA,RENDA_TOTAL,CATEGORIA_RENDA,SCORE,QT_IMOVEIS,QT_CARROS,ULTIMO_SALARIO,TRABALHANDO_ATUALMENTE,capacidade_credito
1897,57,Maior que 55,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
1898,62,Maior que 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
1899,65,Maior que 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
1900,19,Até 20,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
1901,23,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
1902,25,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
1903,27,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
1904,28,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
1905,30,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
1906,32,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
1907,35,31 a 45,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
1908,42,31 a 45,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
1909,45,31 a 45,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
1910,48,46 a 55,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
1911,51,46 a 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
1912,53,46 a 55,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
1913,55,46 a 55,9800.0,Média,45,1,0,6800.0,0.0,3390.0
1914,57,Maior que 55,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
1915,62,Maior que 55,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
1916,65,Maior que 55,9800.0,Média,61,0,0,9800.0,0.0,3550.0
1917,19,Até 20,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
1918,23,21 a 30,6100.0,Média,72,0,2,6100.0,0.0,2550.0
1919,25,21 a 30,9000.0,Média,78,1,0,9000.0,0.0,3480.0
1920,28,21 a 30,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
1921,28,21 a 30,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
1922,30,21 a 30,8500.0,Média,94,1,0,5300.0,0.0,3490.0
1923,32,31 a 45,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
1924,35,31 a 45,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
1925,42,31 a 45,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
1926,45,31 a 45,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
1927,48,46 a 55,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
1928,51,46 a 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
1929,53,46 a 55,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
1930,55,46 a 55,9800.0,Média,45,1,0,6800.0,0.0,3390.0
1931,57,Maior que 55,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
1932,62,Maior que 55,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
1933,65,Maior que 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
1934,19,Até 20,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
1935,23,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
1936,25,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
1937,27,21 a 30,9800.0,Média,45,1,0,6800.0,0.0,3390.0
1938,28,21 a 30,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
1939,30,21 a 30,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
1940,32,31 a 45,9800.0,Média,61,0,0,9800.0,0.0,3550.0
1941,35,31 a 45,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
1942,42,31 a 45,6100.0,Média,72,0,2,6100.0,0.0,2550.0
1943,45,31 a 45,9000.0,Média,78,1,0,9000.0,0.0,3480.0
1944,48,46 a 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
1945,51,46 a 55,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
1946,53,46 a 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
1947,55,46 a 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
1948,57,Maior que 55,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
1949,62,Maior que 55,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
1950,65,Maior que 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
1951,19,Até 20,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
1952,23,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
1953,25,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
1954,27,21 a 30,9800.0,Média,45,1,0,6800.0,0.0,3390.0
1955,28,21 a 30,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
1956,30,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
1957,32,31 a 45,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
1958,35,31 a 45,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
1959,42,31 a 45,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
1960,45,31 a 45,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
1961,48,46 a 55,9800.0,Média,45,1,0,6800.0,0.0,3390.0
1962,51,46 a 55,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
1963,53,46 a 55,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
1964,55,46 a 55,9800.0,Média,61,0,0,9800.0,0.0,3550.0
1965,57,Maior que 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
1966,62,Maior que 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
1967,65,Maior que 55,9000.0,Média,78,1,0,9000.0,0.0,3480.0
1968,19,Até 20,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
1969,23,21 a 30,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
1970,25,21 a 30,8500.0,Média,94,1,0,5300.0,0.0,3490.0
1971,27,21 a 30,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
1972,28,21 a 30,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
1973,30,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
1974,32,31 a 45,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
1975,35,31 a 45,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
1976,42,31 a 45,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
1977,45,31 a 45,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
1978,48,46 a 55,9800.0,Média,45,1,0,6800.0,0.0,3390.0
1979,51,46 a 55,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
1980,53,46 a 55,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
1981,55,46 a 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
1982,57,Maior que 55,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
1983,62,Maior que 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
1984,65,Maior que 55,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
1985,19,Até 20,9800.0,Média,45,1,0,6800.0,0.0,3390.0
1986,23,21 a 30,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
1987,25,21 a 30,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
1988,27,21 a 30,9800.0,Média,61,0,0,9800.0,0.0,3550.0
1989,28,21 a 30,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
1990,30,21 a 30,6100.0,Média,72,0,2,6100.0,0.0,2550.0
1991,32,31 a 45,9000.0,Média,78,1,0,9000.0,0.0,3480.0
1992,35,31 a 45,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
1993,42,31 a 45,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
1994,45,31 a 45,8500.0,Média,94,1,0,5300.0,0.0,3490.0
1995,48,46 a 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
1996,51,46 a 55,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
1997,53,46 a 55,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
1998,55,46 a 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
1999,57,Maior que 55,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
2000,62,Maior que 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
2001,65,Maior que 55,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
2002,65,Maior que 55,9800.0,Média,45,1,0,6800.0,0.0,3390.0
2003,23,21 a 30,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
2004,28,21 a 30,6100.0,Média,72,0,2,6100.0,0.0,2550.0
2005,30,21 a 30,9000.0,Média,78,1,0,9000.0,0.0,3480.0
2006,32,31 a 45,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
2007,35,31 a 45,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
2008,42,31 a 45,8500.0,Média,94,1,0,5300.0,0.0,3490.0
2009,45,31 a 45,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
2010,48,46 a 55,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
2011,51,46 a 55,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
2012,53,46 a 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
2013,55,46 a 55,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
2014,57,Maior que 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
2015,62,Maior que 55,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
2016,65,Maior que 55,9800.0,Média,45,1,0,6800.0,0.0,3390.0
2017,19,Até 20,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
2018,23,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
2019,25,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
2020,27,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
2021,28,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
2022,30,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
2023,32,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
2024,35,31 a 45,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
2025,42,31 a 45,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
2026,45,31 a 45,9800.0,Média,61,0,0,9800.0,0.0,3550.0
2027,48,46 a 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
2028,51,46 a 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
2029,53,46 a 55,9000.0,Média,78,1,0,9000.0,0.0,3480.0
2030,55,46 a 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
2031,57,Maior que 55,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
2032,62,Maior que 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
2033,65,Maior que 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
2034,19,Até 20,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
2035,23,21 a 30,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
2036,25,21 a 30,6100.0,Média,72,0,2,6100.0,0.0,2550.0
2037,27,21 a 30,9000.0,Média,78,1,0,9000.0,0.0,3480.0
2038,28,21 a 30,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
2039,30,21 a 30,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
2040,32,31 a 45,8500.0,Média,94,1,0,5300.0,0.0,3490.0
2041,35,31 a 45,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
2042,42,31 a 45,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
2043,45,31 a 45,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
2044,48,46 a 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
2045,51,46 a 55,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
2046,53,46 a 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
2047,55,46 a 55,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
2048,57,Maior que 55,9800.0,Média,45,1,0,6800.0,0.0,3390.0
2049,62,Maior que 55,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
2050,65,Maior que 55,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
2051,19,Até 20,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
2052,23,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
2053,25,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
2054,27,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
2055,28,21 a 30,9800.0,Média,45,1,0,6800.0,0.0,3390.0
2056,30,21 a 30,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
2057,32,31 a 45,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
2058,35,31 a 45,9800.0,Média,61,0,0,9800.0,0.0,3550.0
2059,42,31 a 45,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
2060,45,31 a 45,6100.0,Média,72,0,2,6100.0,0.0,2550.0
2061,48,46 a 55,9000.0,Média,78,1,0,9000.0,0.0,3480.0
2062,51,46 a 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
2063,53,46 a 55,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
2064,55,46 a 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
2065,57,Maior que 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
2066,62,Maior que 55,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
2067,65,Maior que 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
2068,19,Até 20,6100.0,Média,72,0,2,6100.0,0.0,2550.0
2069,23,21 a 30,9000.0,Média,78,1,0,9000.0,0.0,3480.0
2070,25,21 a 30,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
2071,27,21 a 30,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
2072,28,21 a 30,8500.0,Média,94,1,0,5300.0,0.0,3490.0
2073,30,21 a 30,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
2074,32,31 a 45,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
2075,35,31 a 45,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
2076,42,31 a 45,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
2077,45,31 a 45,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
2078,48,46 a 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
2079,51,46 a 55,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
2080,23,21 a 30,9800.0,Média,45,1,0,6800.0,0.0,3390.0
2081,28,21 a 30,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
2082,30,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
2083,32,31 a 45,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
2084,35,31 a 45,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
2085,42,31 a 45,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
2086,45,31 a 45,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
2087,48,46 a 55,9800.0,Média,45,1,0,6800.0,0.0,3390.0
2088,51,46 a 55,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
2089,53,46 a 55,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
2090,55,46 a 55,9800.0,Média,61,0,0,9800.0,0.0,3550.0
2091,57,Maior que 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
2092,62,Maior que 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
2093,65,Maior que 55,9000.0,Média,78,1,0,9000.0,0.0,3480.0
2094,19,Até 20,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
2095,23,21 a 30,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
2096,25,21 a 30,8500.0,Média,94,1,0,5300.0,0.0,3490.0
2097,27,21 a 30,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
2098,28,21 a 30,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
2099,30,21 a 30,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
2100,32,31 a 45,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
2101,35,31 a 45,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
2102,42,31 a 45,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
2103,45,31 a 45,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
2104,48,46 a 55,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
2105,51,46 a 55,9800.0,Média,45,1,0,6800.0,0.0,3390.0
2106,53,46 a 55,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
2107,55,46 a 55,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
2108,57,Maior que 55,9800.0,Média,61,0,0,9800.0,0.0,3550.0
2109,62,Maior que 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
2110,65,Maior que 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
2111,19,Até 20,9000.0,Média,78,1,0,9000.0,0.0,3480.0
2112,23,21 a 30,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
2113,25,21 a 30,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
2114,27,21 a 30,8500.0,Média,94,1,0,5300.0,0.0,3490.0
2115,28,21 a 30,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
2116,30,21 a 30,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
2117,32,31 a 45,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
2118,35,31 a 45,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
2119,42,31 a 45,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
2120,45,31 a 45,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
2121,48,46 a 55,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
2122,51,46 a 55,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
2123,53,46 a 55,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
2124,55,46 a 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
2125,57,Maior que 55,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
2126,62,Maior que 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
2127,65,Maior que 55,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
2128,19,Até 20,9800.0,Média,45,1,0,6800.0,0.0,3390.0
2129,23,21 a 30,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
2130,25,21 a 30,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
2131,27,21 a 30,9800.0,Média,61,0,0,9800.0,0.0,3550.0
2132,28,21 a 30,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
2133,30,21 a 30,6100.0,Média,72,0,2,6100.0,0.0,2550.0
2134,32,31 a 45,9000.0,Média,78,1,0,9000.0,0.0,3480.0
2135,35,31 a 45,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
2136,42,31 a 45,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
2137,45,31 a 45,8500.0,Média,94,1,0,5300.0,0.0,3490.0
2138,48,46 a 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
2139,51,46 a 55,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
2140,53,46 a 55,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
2141,55,46 a 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
2142,57,Maior que 55,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
2143,62,Maior que 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
2144,65,Maior que 55,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
2145,19,Até 20,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
2146,23,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
2147,25,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
2148,27,21 a 30,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
2149,28,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
2150,30,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
2151,32,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
2152,35,31 a 45,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
2153,42,31 a 45,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
2154,45,31 a 45,9800.0,Média,61,0,0,9800.0,0.0,3550.0
2155,48,46 a 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
2156,51,46 a 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
2157,23,21 a 30,9000.0,Média,78,1,0,9000.0,0.0,3480.0
2158,28,21 a 30,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
2159,30,21 a 30,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
2160,32,31 a 45,8500.0,Média,94,1,0,5300.0,0.0,3490.0
2161,35,31 a 45,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
2162,42,31 a 45,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
2163,45,31 a 45,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
2164,48,46 a 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
2165,51,46 a 55,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
2166,53,46 a 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
2167,55,46 a 55,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
2168,57,Maior que 55,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
2169,62,Maior que 55,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
2170,65,Maior que 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
2171,19,Até 20,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
2172,23,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
2173,25,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
2174,27,21 a 30,9800.0,Média,45,1,0,6800.0,0.0,3390.0
2175,28,21 a 30,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
2176,30,21 a 30,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
2177,32,31 a 45,9800.0,Média,61,0,0,9800.0,0.0,3550.0
2178,35,31 a 45,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
2179,42,31 a 45,6100.0,Média,72,0,2,6100.0,0.0,2550.0
2180,45,31 a 45,9000.0,Média,78,1,0,9000.0,0.0,3480.0
2181,48,46 a 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
2182,51,46 a 55,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
2183,53,46 a 55,8500.0,Média,94,1,0,5300.0,0.0,3490.0
2184,55,46 a 55,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
2185,57,Maior que 55,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
2186,62,Maior que 55,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
2187,65,Maior que 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
2188,19,Até 20,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
2189,23,21 a 30,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
2190,25,21 a 30,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
2191,27,21 a 30,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
2192,28,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
2193,30,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
2194,32,31 a 45,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
2195,35,31 a 45,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
2196,42,31 a 45,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
2197,45,31 a 45,9800.0,Média,45,1,0,6800.0,0.0,3390.0
2198,48,46 a 55,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
2199,51,46 a 55,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
2200,53,46 a 55,9800.0,Média,61,0,0,9800.0,0.0,3550.0
2201,55,46 a 55,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
2202,57,Maior que 55,6100.0,Média,72,0,2,6100.0,0.0,2550.0
2203,62,Maior que 55,9000.0,Média,78,1,0,9000.0,0.0,3480.0
2204,65,Maior que 55,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
2205,19,Até 20,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
2206,23,21 a 30,8500.0,Média,94,1,0,5300.0,0.0,3490.0
2207,25,21 a 30,18300.0,Média-Alta,98,3,1,18300.0,0.0,6470.0
2208,27,21 a 30,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
2209,28,21 a 30,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
2210,30,21 a 30,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
2211,32,31 a 45,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
2212,35,31 a 45,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
2213,42,31 a 45,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
2214,45,31 a 45,1800.0,Baixa,12,0,0,1800.0,0.0,660.0
2215,48,46 a 55,4800.0,Média-Baixa,18,0,1,4800.0,0.0,1620.0
2216,51,46 a 55,2200.0,Baixa,23,1,2,2200.0,0.0,890.0
2217,53,46 a 55,3900.0,Média-Baixa,28,0,0,3900.0,0.0,1450.0
2218,55,46 a 55,11500.0,Média-Alta,34,1,1,11500.0,0.0,3790.0
2219,57,Maior que 55,3100.0,Média-Baixa,39,0,2,3100.0,0.0,1320.0
2220,62,Maior que 55,9800.0,Média,45,1,0,6800.0,0.0,3390.0
2221,65,Maior que 55,24400.0,Alta,50,2,1,22000.0,0.0,7820.0
2222,19,Até 20,4500.0,Média-Baixa,56,0,2,4500.0,0.0,1910.0
2223,23,21 a 30,9800.0,Média,61,0,0,9800.0,0.0,3550.0
2224,25,21 a 30,15000.0,Média-Alta,67,2,1,15000.0,0.0,5170.0
2225,27,21 a 30,6100.0,Média,72,0,2,6100.0,0.0,2550.0
2226,28,21 a 30,9000.0,Média,78,1,0,9000.0,0.0,3480.0
2227,30,21 a 30,17500.0,Média-Alta,83,3,1,17500.0,0.0,6080.0
2228,32,31 a 45,17000.0,Média-Alta,89,1,2,13000.0,0.0,5990.0
