CODIGO_CLIENTE,UF,IDADE,ESCOLARIDADE,ESTADO_CIVIL,QT_FILHOS,CASA_PROPRIA,QT_IMOVEIS,VL_IMOVEIS,OUTRA_RENDA,OUTRA_RENDA_VALOR,TEMPO_ULTIMO_EMPREGO_MESES,TRABALHANDO_ATUALMENTE,ULTIMO_SALARIO,QT_CARROS,VALOR_TABELA_CARROS,SCORE,DATA_UPLOAD,ARQUIVO_FONTE,RENDA_TOTAL,DATA_TRATAMENTO,FAIXA_ETARIA,TEM_FILHOS,CATEGORIA_RENDA
2320,PR,51,Segundo Grau Completo,Casado,3,0.0,1,340000.0,True,4000.0,90,0.0,13000.0,2,180000.0,89,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,17000.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Alta
2321,SP,48,Superior Cursando,Casado,3,0.0,1,450000.0,True,3200.0,93,0.0,5300.0,0,0.0,94,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,8500.0,2025-11-04 09:47:48.548205,46 a 55,1,Média
2322,RJ,51,Superior Completo,Viuvo,1,0.0,3,900000.0,False,0.0,150,0.0,18300.0,1,80000.0,98,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,18300.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Alta
2323,RJ,48,Superior Cursando,Solteiro,0,0.0,0,0.0,False,0.0,8,0.0,1800.0,0,0.0,12,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,1800.0,2025-11-04 09:47:48.548205,46 a 55,0,Baixa
2324,PR,51,Superior Completo,Solteiro,1,0.0,0,0.0,False,0.0,9,0.0,4800.0,1,50000.0,18,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4800.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Baixa
2325,SP,48,Segundo Grau Completo,Casado,0,0.0,1,220000.0,False,0.0,18,0.0,2200.0,2,30000.0,23,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,2200.0,2025-11-04 09:47:48.548205,46 a 55,0,Baixa
2326,RJ,51,Superior Cursando,Casado,1,0.0,0,0.0,False,0.0,22,0.0,3900.0,0,0.0,28,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3900.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Baixa
2327,RJ,48,Superior Completo,Divorciado,2,0.0,1,370000.0,False,0.0,30,0.0,11500.0,1,35000.0,34,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,11500.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Alta
2328,PR,51,Segundo Grau Completo,Divorciado,0,0.0,0,0.0,False,0.0,14,0.0,3100.0,2,40000.0,39,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3100.0,2025-11-04 09:47:48.548205,46 a 55,0,Média-Baixa
2329,SP,19,Superior Cursando,Solteiro,0,0.0,0,0.0,False,0.0,8,0.0,1800.0,0,0.0,12,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,1800.0,2025-11-04 09:47:48.548205,Até 20,0,Baixa
2330,MG,23,Superior Completo,Solteiro,1,0.0,0,0.0,False,0.0,9,0.0,4800.0,1,50000.0,18,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4800.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Baixa
2331,SC,25,Segundo Grau Completo,Casado,0,0.0,1,220000.0,False,0.0,18,0.0,2200.0,2,30000.0,23,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,2200.0,2025-11-04 09:47:48.548205,21 a 30,0,Baixa
2332,PR,27,Superior Cursando,Casado,1,0.0,0,0.0,False,0.0,22,0.0,3900.0,0,0.0,28,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3900.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Baixa
2333,RJ,28,Superior Completo,Divorciado,2,0.0,1,370000.0,False,0.0,30,0.0,11500.0,1,35000.0,34,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,11500.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Alta
2334,SP,30,Segundo Grau Completo,Divorciado,0,0.0,0,0.0,False,0.0,14,0.0,3100.0,2,40000.0,39,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3100.0,2025-11-04 09:47:48.548205,21 a 30,0,Média-Baixa
2335,MG,32,Superior Cursando,Solteiro,1,0.0,1,185000.0,True,3000.0,19,0.0,6800.0,0,0.0,45,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9800.0,2025-11-04 09:47:48.548205,31 a 45,1,Média
2336,SC,35,Superior Completo,Solteiro,1,0.0,2,450000.0,True,2400.0,25,0.0,22000.0,1,150000.0,50,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,24400.0,2025-11-04 09:47:48.548205,31 a 45,1,Alta
2337,PR,42,Segundo Grau Completo,Casado,0,0.0,0,0.0,False,0.0,48,0.0,4500.0,2,28000.0,56,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4500.0,2025-11-04 09:47:48.548205,31 a 45,0,Média-Baixa
2338,RJ,45,Superior Cursando,Casado,0,0.0,0,0.0,False,0.0,120,0.0,9800.0,0,0.0,61,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9800.0,2025-11-04 09:47:48.548205,31 a 45,0,Média
2339,SP,48,Superior Completo,Divorciado,2,0.0,2,600000.0,False,0.0,15,0.0,15000.0,1,70000.0,67,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,15000.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Alta
2340,MG,51,Segundo Grau Completo,Divorciado,1,0.0,0,0.0,False,0.0,80,0.0,6100.0,2,48000.0,72,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,6100.0,2025-11-04 09:47:48.548205,46 a 55,1,Média
2341,SC,53,Superior Cursando,Casado,2,0.0,1,280000.0,False,0.0,12,0.0,9000.0,0,0.0,78,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9000.0,2025-11-04 09:47:48.548205,46 a 55,1,Média
2342,PR,55,Superior Completo,Casado,2,0.0,3,700000.0,False,0.0,75,0.0,17500.0,1,50000.0,83,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,17500.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Alta
2343,RJ,57,Segundo Grau Completo,Casado,3,0.0,1,340000.0,True,4000.0,90,0.0,13000.0,2,180000.0,89,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,17000.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média-Alta
2344,SP,62,Superior Cursando,Casado,3,0.0,1,450000.0,True,3200.0,93,0.0,5300.0,0,0.0,94,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,8500.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média
2345,RJ,65,Superior Completo,Viuvo,1,0.0,3,900000.0,False,0.0,150,0.0,18300.0,1,80000.0,98,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,18300.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média-Alta
2346,SP,19,Superior Cursando,Solteiro,0,0.0,0,0.0,False,0.0,8,0.0,1800.0,0,0.0,12,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,1800.0,2025-11-04 09:47:48.548205,Até 20,0,Baixa
2347,MG,23,Superior Completo,Solteiro,1,0.0,0,0.0,False,0.0,9,0.0,4800.0,1,50000.0,18,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4800.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Baixa
2348,SC,25,Segundo Grau Completo,Casado,0,0.0,1,220000.0,False,0.0,18,0.0,2200.0,2,30000.0,23,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,2200.0,2025-11-04 09:47:48.548205,21 a 30,0,Baixa
2349,PR,27,Superior Cursando,Casado,1,0.0,0,0.0,False,0.0,22,0.0,3900.0,0,0.0,28,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3900.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Baixa
2350,RJ,28,Superior Completo,Divorciado,2,0.0,1,370000.0,False,0.0,30,0.0,11500.0,1,35000.0,34,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,11500.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Alta
2351,SP,30,Segundo Grau Completo,Divorciado,0,0.0,0,0.0,False,0.0,14,0.0,3100.0,2,40000.0,39,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3100.0,2025-11-04 09:47:48.548205,21 a 30,0,Média-Baixa
2352,MG,32,Superior Cursando,Solteiro,1,0.0,1,185000.0,True,3000.0,19,0.0,6800.0,0,0.0,45,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9800.0,2025-11-04 09:47:48.548205,31 a 45,1,Média
2353,SC,35,Superior Completo,Solteiro,1,0.0,2,450000.0,True,2400.0,25,0.0,22000.0,1,150000.0,50,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,24400.0,2025-11-04 09:47:48.548205,31 a 45,1,Alta
2354,PR,42,Segundo Grau Completo,Casado,0,0.0,0,0.0,False,0.0,48,0.0,4500.0,2,28000.0,56,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4500.0,2025-11-04 09:47:48.548205,31 a 45,0,Média-Baixa
2355,RJ,45,Superior Cursando,Casado,0,0.0,0,0.0,False,0.0,120,0.0,9800.0,0,0.0,61,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9800.0,2025-11-04 09:47:48.548205,31 a 45,0,Média
2356,SP,48,Superior Completo,Divorciado,2,0.0,2,600000.0,False,0.0,15,0.0,15000.0,1,70000.0,67,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,15000.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Alta
2357,MG,51,Segundo Grau Completo,Divorciado,1,0.0,0,0.0,False,0.0,80,0.0,6100.0,2,48000.0,72,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,6100.0,2025-11-04 09:47:48.548205,46 a 55,1,Média
2358,SC,53,Superior Cursando,Casado,2,0.0,1,280000.0,False,0.0,12,0.0,9000.0,0,0.0,78,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9000.0,2025-11-04 09:47:48.548205,46 a 55,1,Média
2359,PR,55,Superior Completo,Casado,2,0.0,3,700000.0,False,0.0,75,0.0,17500.0,1,50000.0,83,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,17500.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Alta
2360,RJ,57,Segundo Grau Completo,Casado,3,0.0,1,340000.0,True,4000.0,90,0.0,13000.0,2,180000.0,89,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,17000.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média-Alta
2361,SP,62,Superior Cursando,Casado,3,0.0,1,450000.0,True,3200.0,93,0.0,5300.0,0,0.0,94,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,8500.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média
2362,RJ,65,Superior Completo,Viuvo,1,0.0,3,900000.0,False,0.0,150,0.0,18300.0,1,80000.0,98,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,18300.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média-Alta
2363,SP,19,Superior Cursando,Solteiro,0,0.0,0,0.0,False,0.0,8,0.0,1800.0,0,0.0,12,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,1800.0,2025-11-04 09:47:48.548205,Até 20,0,Baixa
2364,MG,23,Superior Completo,Solteiro,1,0.0,0,0.0,False,0.0,9,0.0,4800.0,1,50000.0,18,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4800.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Baixa
2365,SC,25,Segundo Grau Completo,Casado,0,0.0,1,220000.0,False,0.0,18,0.0,2200.0,2,30000.0,23,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,2200.0,2025-11-04 09:47:48.548205,21 a 30,0,Baixa
2366,PR,27,Superior Cursando,Casado,1,0.0,0,0.0,False,0.0,22,0.0,3900.0,0,0.0,28,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3900.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Baixa
2367,RJ,28,Superior Completo,Divorciado,2,0.0,1,370000.0,False,0.0,30,0.0,11500.0,1,35000.0,34,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,11500.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Alta
2368,SP,30,Segundo Grau Completo,Divorciado,0,0.0,0,0.0,False,0.0,14,0.0,3100.0,2,40000.0,39,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3100.0,2025-11-04 09:47:48.548205,21 a 30,0,Média-Baixa
2369,MG,32,Superior Cursando,Solteiro,1,0.0,1,185000.0,True,3000.0,19,0.0,6800.0,0,0.0,45,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9800.0,2025-11-04 09:47:48.548205,31 a 45,1,Média
2370,SC,35,Superior Completo,Solteiro,1,0.0,2,450000.0,True,2400.0,25,0.0,22000.0,1,150000.0,50,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,24400.0,2025-11-04 09:47:48.548205,31 a 45,1,Alta
2371,PR,42,Segundo Grau Completo,Casado,0,0.0,0,0.0,False,0.0,48,0.0,4500.0,2,28000.0,56,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4500.0,2025-11-04 09:47:48.548205,31 a 45,0,Média-Baixa
2372,RJ,45,Superior Cursando,Casado,0,0.0,0,0.0,False,0.0,120,0.0,9800.0,0,0.0,61,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9800.0,2025-11-04 09:47:48.548205,31 a 45,0,Média
2373,SP,48,Superior Completo,Divorciado,2,0.0,2,600000.0,False,0.0,15,0.0,15000.0,1,70000.0,67,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,15000.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Alta
2374,MG,51,Segundo Grau Completo,Divorciado,1,0.0,0,0.0,False,0.0,80,0.0,6100.0,2,48000.0,72,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,6100.0,2025-11-04 09:47:48.548205,46 a 55,1,Média
2375,SC,53,Superior Cursando,Casado,2,0.0,1,280000.0,False,0.0,12,0.0,9000.0,0,0.0,78,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9000.0,2025-11-04 09:47:48.548205,46 a 55,1,Média
2376,PR,55,Superior Completo,Casado,2,0.0,3,700000.0,False,0.0,75,0.0,17500.0,1,50000.0,83,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,17500.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Alta
2377,RJ,57,Segundo Grau Completo,Casado,3,0.0,1,340000.0,True,4000.0,90,0.0,13000.0,2,180000.0,89,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,17000.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média-Alta
2378,SP,62,Superior Cursando,Casado,3,0.0,1,450000.0,True,3200.0,93,0.0,5300.0,0,0.0,94,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,8500.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média
2379,RJ,65,Superior Completo,Viuvo,1,0.0,3,900000.0,False,0.0,150,0.0,18300.0,1,80000.0,98,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,18300.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média-Alta
2380,SP,19,Superior Cursando,Solteiro,0,0.0,0,0.0,False,0.0,8,0.0,1800.0,0,0.0,12,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,1800.0,2025-11-04 09:47:48.548205,Até 20,0,Baixa
2381,MG,23,Superior Completo,Solteiro,1,0.0,0,0.0,False,0.0,9,0.0,4800.0,1,50000.0,18,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4800.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Baixa
2382,SC,25,Segundo Grau Completo,Casado,0,0.0,1,220000.0,False,0.0,18,0.0,2200.0,2,30000.0,23,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,2200.0,2025-11-04 09:47:48.548205,21 a 30,0,Baixa
2383,PR,27,Superior Cursando,Casado,1,0.0,0,0.0,False,0.0,22,0.0,3900.0,0,0.0,28,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3900.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Baixa
2384,RJ,28,Superior Completo,Divorciado,2,0.0,1,370000.0,False,0.0,30,0.0,11500.0,1,35000.0,34,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,11500.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Alta
2385,SP,30,Segundo Grau Completo,Divorciado,0,0.0,0,0.0,False,0.0,14,0.0,3100.0,2,40000.0,39,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3100.0,2025-11-04 09:47:48.548205,21 a 30,0,Média-Baixa
2386,MG,32,Superior Cursando,Solteiro,1,0.0,1,185000.0,True,3000.0,19,0.0,6800.0,0,0.0,45,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9800.0,2025-11-04 09:47:48.548205,31 a 45,1,Média
2387,SC,35,Superior Completo,Solteiro,1,0.0,2,450000.0,True,2400.0,25,0.0,22000.0,1,150000.0,50,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,24400.0,2025-11-04 09:47:48.548205,31 a 45,1,Alta
2388,PR,42,Segundo Grau Completo,Casado,0,0.0,0,0.0,False,0.0,48,0.0,4500.0,2,28000.0,56,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4500.0,2025-11-04 09:47:48.548205,31 a 45,0,Média-Baixa
2389,RJ,45,Superior Cursando,Casado,0,0.0,0,0.0,False,0.0,120,0.0,9800.0,0,0.0,61,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9800.0,2025-11-04 09:47:48.548205,31 a 45,0,Média
2390,SP,48,Superior Completo,Divorciado,2,0.0,2,600000.0,False,0.0,15,0.0,15000.0,1,70000.0,67,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,15000.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Alta
2391,MG,51,Segundo Grau Completo,Divorciado,1,0.0,0,0.0,False,0.0,80,0.0,6100.0,2,48000.0,72,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,6100.0,2025-11-04 09:47:48.548205,46 a 55,1,Média
2392,SC,53,Superior Cursando,Casado,2,0.0,1,280000.0,False,0.0,12,0.0,9000.0,0,0.0,78,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9000.0,2025-11-04 09:47:48.548205,46 a 55,1,Média
2393,PR,55,Superior Completo,Casado,2,0.0,3,700000.0,False,0.0,75,0.0,17500.0,1,50000.0,83,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,17500.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Alta
2394,RJ,57,Segundo Grau Completo,Casado,3,0.0,1,340000.0,True,4000.0,90,0.0,13000.0,2,180000.0,89,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,17000.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média-Alta
2395,SP,62,Superior Cursando,Casado,3,0.0,1,450000.0,True,3200.0,93,0.0,5300.0,0,0.0,94,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,8500.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média
2396,RJ,65,Superior Completo,Viuvo,1,0.0,3,900000.0,False,0.0,150,0.0,18300.0,1,80000.0,98,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,18300.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média-Alta
2397,SP,19,Superior Cursando,Solteiro,0,0.0,0,0.0,False,0.0,8,0.0,1800.0,0,0.0,12,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,1800.0,2025-11-04 09:47:48.548205,Até 20,0,Baixa
2398,MG,23,Superior Completo,Solteiro,1,0.0,0,0.0,False,0.0,9,0.0,4800.0,1,50000.0,18,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4800.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Baixa
2399,SC,25,Segundo Grau Completo,Casado,0,0.0,1,220000.0,False,0.0,18,0.0,2200.0,2,30000.0,23,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,2200.0,2025-11-04 09:47:48.548205,21 a 30,0,Baixa
2400,PR,27,Superior Cursando,Casado,1,0.0,0,0.0,False,0.0,22,0.0,3900.0,0,0.0,28,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3900.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Baixa
2401,RJ,28,Superior Completo,Divorciado,2,0.0,1,370000.0,False,0.0,30,0.0,11500.0,1,35000.0,34,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,11500.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Alta
2402,SP,30,Segundo Grau Completo,Divorciado,0,0.0,0,0.0,False,0.0,14,0.0,3100.0,2,40000.0,39,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3100.0,2025-11-04 09:47:48.548205,21 a 30,0,Média-Baixa
2403,MG,32,Superior Cursando,Solteiro,1,0.0,1,185000.0,True,3000.0,19,0.0,6800.0,0,0.0,45,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9800.0,2025-11-04 09:47:48.548205,31 a 45,1,Média
2404,SC,35,Superior Completo,Solteiro,1,0.0,2,450000.0,True,2400.0,25,0.0,22000.0,1,150000.0,50,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,24400.0,2025-11-04 09:47:48.548205,31 a 45,1,Alta
2405,PR,42,Segundo Grau Completo,Casado,0,0.0,0,0.0,False,0.0,48,0.0,4500.0,2,28000.0,56,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4500.0,2025-11-04 09:47:48.548205,31 a 45,0,Média-Baixa
2406,RJ,45,Superior Cursando,Casado,0,0.0,0,0.0,False,0.0,120,0.0,9800.0,0,0.0,61,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9800.0,2025-11-04 09:47:48.548205,31 a 45,0,Média
2407,SP,48,Superior Completo,Divorciado,2,0.0,2,600000.0,False,0.0,15,0.0,15000.0,1,70000.0,67,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,15000.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Alta
2408,MG,51,Segundo Grau Completo,Divorciado,1,0.0,0,0.0,False,0.0,80,0.0,6100.0,2,48000.0,72,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,6100.0,2025-11-04 09:47:48.548205,46 a 55,1,Média
2409,SC,53,Superior Cursando,Casado,2,0.0,1,280000.0,False,0.0,12,0.0,9000.0,0,0.0,78,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9000.0,2025-11-04 09:47:48.548205,46 a 55,1,Média
2410,PR,55,Superior Completo,Casado,2,0.0,3,700000.0,False,0.0,75,0.0,17500.0,1,50000.0,83,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,17500.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Alta
2411,RJ,57,Segundo Grau Completo,Casado,3,0.0,1,340000.0,True,4000.0,90,0.0,13000.0,2,180000.0,89,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,17000.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média-Alta
2412,SP,62,Superior Cursando,Casado,3,0.0,1,450000.0,True,3200.0,93,0.0,5300.0,0,0.0,94,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,8500.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média
2413,RJ,65,Superior Completo,Viuvo,1,0.0,3,900000.0,False,0.0,150,0.0,18300.0,1,80000.0,98,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,18300.0,2025-11-04 09:47:48.548205,Maior que 55,1,Média-Alta
2414,SP,19,Superior Cursando,Solteiro,0,0.0,0,0.0,False,0.0,8,0.0,1800.0,0,0.0,12,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,1800.0,2025-11-04 09:47:48.548205,Até 20,0,Baixa
2415,MG,23,Superior Completo,Solteiro,1,0.0,0,0.0,False,0.0,9,0.0,4800.0,1,50000.0,18,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4800.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Baixa
2416,SC,25,Segundo Grau Completo,Casado,0,0.0,1,220000.0,False,0.0,18,0.0,2200.0,2,30000.0,23,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,2200.0,2025-11-04 09:47:48.548205,21 a 30,0,Baixa
2417,PR,27,Superior Cursando,Casado,1,0.0,0,0.0,False,0.0,22,0.0,3900.0,0,0.0,28,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3900.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Baixa
2418,RJ,28,Superior Completo,Divorciado,2,0.0,1,370000.0,False,0.0,30,0.0,11500.0,1,35000.0,34,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,11500.0,2025-11-04 09:47:48.548205,21 a 30,1,Média-Alta
2419,SP,30,Segundo Grau Completo,Divorciado,0,0.0,0,0.0,False,0.0,14,0.0,3100.0,2,40000.0,39,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,3100.0,2025-11-04 09:47:48.548205,21 a 30,0,Média-Baixa
2420,MG,32,Superior Cursando,Solteiro,1,0.0,1,185000.0,True,3000.0,19,0.0,6800.0,0,0.0,45,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9800.0,2025-11-04 09:47:48.548205,31 a 45,1,Média
2421,SC,35,Superior Completo,Solteiro,1,0.0,2,450000.0,True,2400.0,25,0.0,22000.0,1,150000.0,50,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,24400.0,2025-11-04 09:47:48.548205,31 a 45,1,Alta
2422,PR,42,Segundo Grau Completo,Casado,0,0.0,0,0.0,False,0.0,48,0.0,4500.0,2,28000.0,56,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,4500.0,2025-11-04 09:47:48.548205,31 a 45,0,Média-Baixa
2423,RJ,45,Superior Cursando,Casado,0,0.0,0,0.0,False,0.0,120,0.0,9800.0,0,0.0,61,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9800.0,2025-11-04 09:47:48.548205,31 a 45,0,Média
2424,SP,48,Superior Completo,Divorciado,2,0.0,2,600000.0,False,0.0,15,0.0,15000.0,1,70000.0,67,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,15000.0,2025-11-04 09:47:48.548205,46 a 55,1,Média-Alta
2425,MG,51,Segundo Grau Completo,Divorciado,1,0.0,0,0.0,False,0.0,80,0.0,6100.0,2,48000.0,72,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,6100.0,2025-11-04 09:47:48.548205,46 a 55,1,Média
2426,SC,53,Superior Cursando,Casado,2,0.0,1,280000.0,False,0.0,12,0.0,9000.0,0,0.0,78,2025-11-04 09:47:35.324676,DADOS_CREDITO.XLSX,9000.0,2025-11-04 09:47:48.548205,46 a 55,1,Média
