CODIGO_CLIENTE,UF,IDADE,ESCOLARIDADE,ESTADO_CIVIL,QT_FILHOS,CASA_PROPRIA,QT_IMOVEIS,VL_IMOVEIS,OUTRA_RENDA,OUTRA_RENDA_VALOR,TEMPO_ULTIMO_EMPREGO_MESES,TRABALHANDO_ATUALMENTE,ULTIMO_SALARIO,QT_CARROS,VALOR_TABELA_CARROS,SCORE,DATA_UPLOAD,ARQUIVO_FONTE
3533,MG,32,Superior Cursando,Solteiro,1,Sim,1,185000.0,Sim,3000.0,19,Sim,6800.0,0,0.0,45.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3534,SC,35,Superior Completo,Solteiro,1,Sim,2,450000.0,Sim,2400.0,25,Sim,22000.0,1,150000.0,50.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3535,PR,42,Segundo Grau Completo,Casado,0,Não,0,0.0,Não,0.0,48,Sim,4500.0,2,28000.0,56.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3536,RJ,45,Superior Cursando,Casado,0,Não,0,0.0,Não,0.0,120,Não,9800.0,0,0.0,61.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3537,SP,48,Superior Completo,Divorciado,2,Sim,2,600000.0,Não,0.0,15,Sim,15000.0,1,70000.0,67.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3538,MG,51,Segundo Grau Completo,Divorciado,1,Sim,0,0.0,Não,0.0,80,Não,6100.0,2,48000.0,72.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3539,SC,53,Superior Cursando,Casado,2,Não,1,280000.0,Não,0.0,12,Sim,9000.0,0,0.0,78.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3540,PR,55,Superior Completo,Casado,2,Não,3,700000.0,Não,0.0,75,Não,17500.0,1,50000.0,83.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3541,RJ,57,Segundo Grau Completo,Casado,3,Sim,1,340000.0,Sim,4000.0,90,Sim,13000.0,2,180000.0,89.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3542,SP,62,Superior Cursando,Casado,3,Sim,1,450000.0,Sim,3200.0,93,Não,5300.0,0,0.0,94.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3543,RJ,65,Superior Completo,Viuvo,1,Não,3,900000.0,Não,0.0,150,Não,18300.0,1,80000.0,98.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3544,SP,19,Superior Cursando,Solteiro,0,Não,0,0.0,Não,0.0,8,Sim,1800.0,0,0.0,12.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3545,MG,23,Superior Completo,Solteiro,1,Não,0,0.0,Não,0.0,9,Não,4800.0,1,50000.0,18.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3546,SC,25,Segundo Grau Completo,Casado,0,Sim,1,220000.0,Não,0.0,18,Sim,2200.0,2,30000.0,23.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3547,PR,27,Superior Cursando,Casado,1,Sim,0,0.0,Não,0.0,22,Não,3900.0,0,0.0,28.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3548,RJ,28,Superior Completo,Divorciado,2,Não,1,370000.0,Não,0.0,30,Sim,11500.0,1,35000.0,34.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3549,SP,30,Segundo Grau Completo,Divorciado,0,Não,0,0.0,Não,0.0,14,Sim,3100.0,2,40000.0,39.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3550,MG,32,Superior Cursando,Solteiro,1,Sim,1,185000.0,Sim,3000.0,19,Sim,6800.0,0,0.0,45.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3551,SC,35,Superior Completo,Solteiro,1,Sim,2,450000.0,Sim,2400.0,25,Sim,22000.0,1,150000.0,50.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3552,PR,42,Segundo Grau Completo,Casado,0,Não,0,0.0,Não,0.0,48,Sim,4500.0,2,28000.0,56.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3553,RJ,45,Superior Cursando,Casado,0,Não,0,0.0,Não,0.0,120,Não,9800.0,0,0.0,61.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3554,SP,48,Superior Completo,Divorciado,2,Sim,2,600000.0,Não,0.0,15,Sim,15000.0,1,70000.0,67.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3555,MG,51,Segundo Grau Completo,Divorciado,1,Sim,0,0.0,Não,0.0,80,Não,6100.0,2,48000.0,72.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3556,SC,53,Superior Cursando,Casado,2,Não,1,280000.0,Não,0.0,12,Sim,9000.0,0,0.0,78.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3557,PR,55,Superior Completo,Casado,2,Não,3,700000.0,Não,0.0,75,Não,17500.0,1,50000.0,83.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3558,RJ,57,Segundo Grau Completo,Casado,3,Sim,1,340000.0,Sim,4000.0,90,Sim,13000.0,2,180000.0,89.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3559,SP,62,Superior Cursando,Casado,3,Sim,1,450000.0,Sim,3200.0,93,Não,5300.0,0,0.0,94.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3560,RJ,65,Superior Completo,Viuvo,1,Não,3,900000.0,Não,0.0,150,Não,18300.0,1,80000.0,98.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3561,SP,19,Superior Cursando,Solteiro,0,Não,0,0.0,Não,0.0,8,Sim,1800.0,0,0.0,12.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3562,MG,23,Superior Completo,Solteiro,1,Não,0,0.0,Não,0.0,9,Não,4800.0,1,50000.0,18.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3563,SC,25,Segundo Grau Completo,Casado,0,Sim,1,220000.0,Não,0.0,18,Sim,2200.0,2,30000.0,23.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3564,PR,27,Superior Cursando,Casado,1,Sim,0,0.0,Não,0.0,22,Não,3900.0,0,0.0,28.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3565,RJ,28,Superior Completo,Divorciado,2,Não,1,370000.0,Não,0.0,30,Sim,11500.0,1,35000.0,34.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3566,SP,30,Segundo Grau Completo,Divorciado,0,Não,0,0.0,Não,0.0,14,Sim,3100.0,2,40000.0,39.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3567,MG,32,Superior Cursando,Solteiro,1,Sim,1,185000.0,Sim,3000.0,19,Sim,6800.0,0,0.0,45.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3568,SC,35,Superior Completo,Solteiro,1,Sim,2,450000.0,Sim,2400.0,25,Sim,22000.0,1,150000.0,50.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3569,PR,42,Segundo Grau Completo,Casado,0,Não,0,0.0,Não,0.0,48,Sim,4500.0,2,28000.0,56.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3570,RJ,45,Superior Cursando,Casado,0,Não,0,0.0,Não,0.0,120,Não,9800.0,0,0.0,61.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3571,SP,48,Superior Completo,Divorciado,2,Sim,2,600000.0,Não,0.0,15,Sim,15000.0,1,70000.0,67.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3572,MG,51,Segundo Grau Completo,Divorciado,1,Sim,0,0.0,Não,0.0,80,Não,6100.0,2,48000.0,72.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3573,SC,53,Superior Cursando,Casado,2,Não,1,280000.0,Não,0.0,12,Sim,9000.0,0,0.0,78.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3574,PR,55,Superior Completo,Casado,2,Não,3,700000.0,Não,0.0,75,Não,17500.0,1,50000.0,83.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3575,RJ,57,Segundo Grau Completo,Casado,3,Sim,1,340000.0,Sim,4000.0,90,Sim,13000.0,2,180000.0,89.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3576,SP,62,Superior Cursando,Casado,3,Sim,1,450000.0,Sim,3200.0,93,Não,5300.0,0,0.0,94.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3577,RJ,65,Superior Completo,Viuvo,1,Não,3,900000.0,Não,0.0,150,Não,18300.0,1,80000.0,98.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3578,SP,19,Superior Cursando,Solteiro,0,Não,0,0.0,Não,0.0,8,Sim,1800.0,0,0.0,12.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3579,MG,23,Superior Completo,Solteiro,1,Não,0,0.0,Não,0.0,9,Não,4800.0,1,50000.0,18.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3580,SC,25,Segundo Grau Completo,Casado,0,Sim,1,220000.0,Não,0.0,18,Sim,2200.0,2,30000.0,23.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3581,PR,27,Superior Cursando,Casado,1,Sim,0,0.0,Não,0.0,22,Não,3900.0,0,0.0,28.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3582,RJ,28,Superior Completo,Divorciado,2,Não,1,370000.0,Não,0.0,30,Sim,11500.0,1,35000.0,34.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3583,SP,30,Segundo Grau Completo,Divorciado,0,Não,0,0.0,Não,0.0,14,Sim,3100.0,2,40000.0,39.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3584,MG,32,Superior Cursando,Solteiro,1,Sim,1,185000.0,Sim,3000.0,19,Sim,6800.0,0,0.0,45.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3585,SC,35,Superior Completo,Solteiro,1,Sim,2,450000.0,Sim,2400.0,25,Sim,22000.0,1,150000.0,50.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3586,PR,42,Segundo Grau Completo,Casado,0,Não,0,0.0,Não,0.0,48,Sim,4500.0,2,28000.0,56.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3587,RJ,45,Superior Cursando,Casado,0,Não,0,0.0,Não,0.0,120,Não,9800.0,0,0.0,61.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3588,SP,48,Superior Completo,Divorciado,2,Sim,2,600000.0,Não,0.0,15,Sim,15000.0,1,70000.0,67.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3589,MG,51,Segundo Grau Completo,Divorciado,1,Sim,0,0.0,Não,0.0,80,Não,6100.0,2,48000.0,72.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3590,SC,53,Superior Cursando,Casado,2,Não,1,280000.0,Não,0.0,12,Sim,9000.0,0,0.0,78.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3591,PR,55,Superior Completo,Casado,2,Não,3,700000.0,Não,0.0,75,Não,17500.0,1,50000.0,83.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3592,RJ,57,Segundo Grau Completo,Casado,3,Sim,1,340000.0,Sim,4000.0,90,Sim,13000.0,2,180000.0,89.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3593,SP,62,Superior Cursando,Casado,3,Sim,1,450000.0,Sim,3200.0,93,Não,5300.0,0,0.0,94.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3594,RJ,65,Superior Completo,Viuvo,1,Não,3,900000.0,Não,0.0,150,Não,18300.0,1,80000.0,98.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3595,SP,19,Superior Cursando,Solteiro,0,Não,0,0.0,Não,0.0,8,Sim,1800.0,0,0.0,12.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3596,MG,23,Superior Completo,Solteiro,1,Não,0,0.0,Não,0.0,9,Não,4800.0,1,50000.0,18.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3597,SC,25,Segundo Grau Completo,Casado,0,Sim,1,220000.0,Não,0.0,18,Sim,2200.0,2,30000.0,23.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3598,PR,27,Superior Cursando,Casado,1,Sim,0,0.0,Não,0.0,22,Não,3900.0,0,0.0,28.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3599,RJ,28,Superior Completo,Divorciado,2,Não,1,370000.0,Não,0.0,30,Sim,11500.0,1,35000.0,34.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3600,SP,30,Segundo Grau Completo,Divorciado,0,Não,0,0.0,Não,0.0,14,Sim,3100.0,2,40000.0,39.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3601,MG,32,Superior Cursando,Solteiro,1,Sim,1,185000.0,Sim,3000.0,19,Sim,6800.0,0,0.0,45.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3602,SC,35,Superior Completo,Solteiro,1,Sim,2,450000.0,Sim,2400.0,25,Sim,22000.0,1,150000.0,50.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3603,PR,42,Segundo Grau Completo,Casado,0,Não,0,0.0,Não,0.0,48,Sim,4500.0,2,28000.0,56.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3604,RJ,45,Superior Cursando,Casado,0,Não,0,0.0,Não,0.0,120,Não,9800.0,0,0.0,61.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3605,SP,48,Superior Completo,Divorciado,2,Sim,2,600000.0,Não,0.0,15,Sim,15000.0,1,70000.0,67.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3606,MG,51,Segundo Grau Completo,Divorciado,1,Sim,0,0.0,Não,0.0,80,Não,6100.0,2,48000.0,72.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3607,SC,53,Superior Cursando,Casado,2,Não,1,280000.0,Não,0.0,12,Sim,9000.0,0,0.0,78.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3608,PR,55,Superior Completo,Casado,2,Não,3,700000.0,Não,0.0,75,Não,17500.0,1,50000.0,83.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3609,RJ,57,Segundo Grau Completo,Casado,3,Sim,1,340000.0,Sim,4000.0,90,Sim,13000.0,2,180000.0,89.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3610,SP,62,Superior Cursando,Casado,3,Sim,1,450000.0,Sim,3200.0,93,Não,5300.0,0,0.0,94.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3611,RJ,65,Superior Completo,Viuvo,1,Não,3,900000.0,Não,0.0,150,Não,18300.0,1,80000.0,98.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3612,SP,19,Superior Cursando,Solteiro,0,Não,0,0.0,Não,0.0,8,Sim,1800.0,0,0.0,12.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3613,MG,23,Superior Completo,Solteiro,1,Não,0,0.0,Não,0.0,9,Não,4800.0,1,50000.0,18.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3614,SC,25,Segundo Grau Completo,Casado,0,Sim,1,220000.0,Não,0.0,18,Sim,2200.0,2,30000.0,23.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3615,PR,27,Superior Cursando,Casado,1,Sim,0,0.0,Não,0.0,22,Não,3900.0,0,0.0,28.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3616,RJ,28,Superior Completo,Divorciado,2,Não,1,370000.0,Não,0.0,30,Sim,11500.0,1,35000.0,34.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3617,SP,30,Segundo Grau Completo,Divorciado,0,Não,0,0.0,Não,0.0,14,Sim,3100.0,2,40000.0,39.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3618,MG,32,Superior Cursando,Solteiro,1,Sim,1,185000.0,Sim,3000.0,19,Sim,6800.0,0,0.0,45.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3619,SC,35,Superior Completo,Solteiro,1,Sim,2,450000.0,Sim,2400.0,25,Sim,22000.0,1,150000.0,50.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3620,PR,42,Segundo Grau Completo,Casado,0,Não,0,0.0,Não,0.0,48,Sim,4500.0,2,28000.0,56.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3621,RJ,45,Superior Cursando,Casado,0,Não,0,0.0,Não,0.0,120,Não,9800.0,0,0.0,61.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3622,SP,48,Superior Completo,Divorciado,2,Sim,2,600000.0,Não,0.0,15,Sim,15000.0,1,70000.0,67.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3623,MG,51,Segundo Grau Completo,Divorciado,1,Sim,0,0.0,Não,0.0,80,Não,6100.0,2,48000.0,72.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3624,SC,53,Superior Cursando,Casado,2,Não,1,280000.0,Não,0.0,12,Sim,9000.0,0,0.0,78.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3625,PR,55,Superior Completo,Casado,2,Não,3,700000.0,Não,0.0,75,Não,17500.0,1,50000.0,83.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3626,RJ,57,Segundo Grau Completo,Casado,3,Sim,1,340000.0,Sim,4000.0,90,Sim,13000.0,2,180000.0,89.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3627,SP,62,Superior Cursando,Casado,3,Sim,1,450000.0,Sim,3200.0,93,Não,5300.0,0,0.0,94.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3628,RJ,65,Superior Completo,Viuvo,1,Não,3,900000.0,Não,0.0,150,Não,18300.0,1,80000.0,98.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3629,SP,19,Superior Cursando,Solteiro,0,Não,0,0.0,Não,0.0,8,Sim,1800.0,0,0.0,12.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3630,MG,23,Superior Completo,Solteiro,1,Não,0,0.0,Não,0.0,9,Não,4800.0,1,50000.0,18.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3631,SC,25,Segundo Grau Completo,Casado,0,Sim,1,220000.0,Não,0.0,18,Sim,2200.0,2,30000.0,23.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3632,PR,27,Superior Cursando,Casado,1,Sim,0,0.0,Não,0.0,22,Não,3900.0,0,0.0,28.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3633,RJ,28,Superior Completo,Divorciado,2,Não,1,370000.0,Não,0.0,30,Sim,11500.0,1,35000.0,34.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3634,SP,30,Segundo Grau Completo,Divorciado,0,Não,0,0.0,Não,0.0,14,Sim,3100.0,2,40000.0,39.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3635,MG,32,Superior Cursando,Solteiro,1,Sim,1,185000.0,Sim,3000.0,19,Sim,6800.0,0,0.0,45.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3636,SC,35,Superior Completo,Solteiro,1,Sim,2,450000.0,Sim,2400.0,25,Sim,22000.0,1,150000.0,50.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3637,PR,42,Segundo Grau Completo,Casado,0,Não,0,0.0,Não,0.0,48,Sim,4500.0,2,28000.0,56.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3638,RJ,45,Superior Cursando,Casado,0,Não,0,0.0,Não,0.0,120,Não,9800.0,0,0.0,61.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3639,SP,48,Superior Completo,Divorciado,2,Sim,2,600000.0,Não,0.0,15,Sim,15000.0,1,70000.0,67.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3640,MG,51,Segundo Grau Completo,Divorciado,1,Sim,0,0.0,Não,0.0,80,Não,6100.0,2,48000.0,72.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3641,SC,53,Superior Cursando,Casado,2,Não,1,280000.0,Não,0.0,12,Sim,9000.0,0,0.0,78.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3642,PR,55,Superior Completo,Casado,2,Não,3,700000.0,Não,0.0,75,Não,17500.0,1,50000.0,83.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3643,RJ,57,Segundo Grau Completo,Casado,3,Sim,1,340000.0,Sim,4000.0,90,Sim,13000.0,2,180000.0,89.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3644,SP,62,Superior Cursando,Casado,3,Sim,1,450000.0,Sim,3200.0,93,Não,5300.0,0,0.0,94.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3645,RJ,65,Superior Completo,Viuvo,1,Não,3,900000.0,Não,0.0,150,Não,18300.0,1,80000.0,98.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3646,SP,19,Superior Cursando,Solteiro,0,Não,0,0.0,Não,0.0,8,Sim,1800.0,0,0.0,12.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3647,MG,23,Superior Completo,Solteiro,1,Não,0,0.0,Não,0.0,9,Não,4800.0,1,50000.0,18.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3648,SC,25,Segundo Grau Completo,Casado,0,Sim,1,220000.0,Não,0.0,18,Sim,2200.0,2,30000.0,23.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3649,PR,27,Superior Cursando,Casado,1,Sim,0,0.0,Não,0.0,22,Não,3900.0,0,0.0,28.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3650,RJ,28,Superior Completo,Divorciado,2,Não,1,370000.0,Não,0.0,30,Sim,11500.0,1,35000.0,34.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3651,SP,30,Segundo Grau Completo,Divorciado,0,Não,0,0.0,Não,0.0,14,Sim,3100.0,2,40000.0,39.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3652,MG,32,Superior Cursando,Solteiro,1,Sim,1,185000.0,Sim,3000.0,19,Sim,6800.0,0,0.0,45.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3653,SC,35,Superior Completo,Solteiro,1,Não,0,0.0,Não,0.0,8,Sim,1800.0,0,0.0,12.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3654,PR,42,Segundo Grau Completo,Casado,0,Não,0,0.0,Não,0.0,9,Não,4800.0,1,50000.0,18.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3655,RJ,45,Superior Cursando,Casado,0,Sim,1,220000.0,Não,0.0,18,Sim,2200.0,2,30000.0,23.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3656,SP,48,Superior Completo,Divorciado,2,Sim,0,0.0,Não,0.0,22,Não,3900.0,0,0.0,28.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3657,MG,51,Segundo Grau Completo,Divorciado,1,Não,1,370000.0,Não,0.0,30,Sim,11500.0,1,35000.0,34.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3658,SC,53,Superior Cursando,Casado,2,Não,0,0.0,Não,0.0,14,Sim,3100.0,2,40000.0,39.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3659,PR,55,Superior Completo,Casado,2,Sim,1,185000.0,Sim,3000.0,19,Sim,6800.0,0,0.0,45.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3660,RJ,57,Segundo Grau Completo,Casado,3,Sim,2,450000.0,Sim,2400.0,25,Sim,22000.0,1,150000.0,50.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3661,SP,62,Superior Cursando,Casado,3,Não,0,0.0,Não,0.0,48,Sim,4500.0,2,28000.0,56.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3662,RJ,65,Superior Completo,Viuvo,1,Não,0,0.0,Não,0.0,120,Não,9800.0,0,0.0,61.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3663,SP,19,Superior Cursando,Solteiro,0,Sim,2,600000.0,Não,0.0,15,Sim,15000.0,1,70000.0,67.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3664,MG,23,Superior Completo,Solteiro,1,Sim,0,0.0,Não,0.0,80,Não,6100.0,2,48000.0,72.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3665,SC,25,Segundo Grau Completo,Casado,0,Não,1,280000.0,Não,0.0,12,Sim,9000.0,0,0.0,78.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3666,PR,31,Superior Cursando,Casado,1,Não,3,700000.0,Não,0.0,75,Não,17500.0,1,50000.0,83.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3667,RJ,28,Superior Completo,Divorciado,2,Sim,1,340000.0,Sim,4000.0,90,Sim,13000.0,2,180000.0,89.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3668,SP,30,Segundo Grau Completo,Divorciado,0,Sim,1,450000.0,Sim,3200.0,93,Não,5300.0,0,0.0,94.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3669,MG,32,Superior Cursando,Solteiro,1,Não,3,900000.0,Não,0.0,150,Não,18300.0,1,80000.0,98.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3670,SC,35,Superior Completo,Solteiro,1,Não,0,0.0,Não,0.0,8,Sim,1800.0,0,0.0,12.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3671,PR,42,Segundo Grau Completo,Casado,0,Não,0,0.0,Não,0.0,9,Não,4800.0,1,50000.0,18.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3672,RJ,45,Superior Cursando,Casado,0,Sim,1,220000.0,Não,0.0,18,Sim,2200.0,2,30000.0,23.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3673,SP,48,Superior Completo,Divorciado,2,Sim,0,0.0,Não,0.0,22,Não,3900.0,0,0.0,28.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3674,MG,51,Segundo Grau Completo,Divorciado,1,Não,1,370000.0,Não,0.0,30,Sim,11500.0,1,35000.0,34.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3675,SC,53,Superior Cursando,Casado,2,Não,0,0.0,Não,0.0,14,Sim,3100.0,2,40000.0,39.6666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3676,PR,55,Superior Completo,Casado,2,Sim,1,185000.0,Sim,3000.0,19,Sim,6800.0,0,0.0,45.1666666666667,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3677,RJ,57,Segundo Grau Completo,Casado,3,Não,0,0.0,Não,0.0,8,Sim,1800.0,0,0.0,12.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3678,SP,62,Superior Cursando,Casado,3,Não,0,0.0,Não,0.0,9,Não,4800.0,1,50000.0,18.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
3679,RJ,65,Superior Completo,Viuvo,1,Sim,1,220000.0,Não,0.0,18,Sim,2200.0,2,30000.0,23.0,2025-11-10T23:26:17.452Z,dados_credito.xlsx
